,Amount,Age,Year,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear,Role_All-Rounder,Role_Batsman,Role_Bowler,Role_Wicket Keeper,Nation_Indian,Nation_Overseas
454,7.25,29,2022,1,1,3909,42,31,11,379,66,30.16,1,3,24,26,0.664907652,152.21,4,0.129032258,158.5,953.0,45.0,4.0,1.0,8.54,21.18,316.0,19.75,140.44,21.95,8.24,36.0,30.13,37.0,7.0,5.0,66.0,93.0,31.0,166.07,8.38,26.5,9.0,26.33,17.89,8.83,23.68,1993,1,0,0,0,0,1
455,6.5,31,2022,1,1,3912,38,32,2,605,89,19.22,4,3,39,35,0.604958678,125.26,6,0.1875,85.2,512.0,36.0,3.0,2.0,8.11,14.22,226.0,17.38,114.72,15.95,7.9,20.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,9.0,0.0,1991,1,0,0,0,0,1
456,8.571428571428571,25,2016,1,0,3912,38,32,2,605,89,19.22,4,3,39,35,0.604958678,125.26,6,0.1875,85.2,512.0,36.0,3.0,2.0,8.11,14.22,219.0,19.91,118.38,16.31,8.48,15.0,23.06,17.0,9.0,8.0,38.0,141.0,20.14,133.02,11.98,19.2,7.0,26.0,16.57,9.41,14.58,1991,1,0,0,0,0,1
457,2.606635071090047,29,2020,1,0,3912,38,32,2,605,89,19.22,4,3,39,35,0.604958678,125.26,6,0.1875,85.2,512.0,36.0,3.0,2.0,8.11,14.22,226.0,18.83,115.31,15.75,7.89,19.0,20.7,20.0,3.0,1.0,7.0,7.0,7.0,63.64,1.83,9.0,4.0,11.25,13.5,5.0,21.05,1991,1,0,0,0,0,1
458,2.4631294964028774,32,2018,1,1,3936,25,21,5,303,40,55.5,5,0,18,18,0.594059406,134.67,1,0.047619048,37.0,222.0,6.0,1.0,0.0,9.0,37.0,126.0,15.75,136.96,25.5,8.76,4.0,37.25,12.0,12.0,9.0,36.0,126.0,15.75,136.96,6.68,17.0,4.0,37.25,25.5,8.76,5.48,1986,1,0,0,0,0,1
459,14.25,33,2021,1,0,3969,124,120,17,2719,95,37.87,19,18,226,158,0.681132769,157.62,19,0.158333333,141.2,848.0,31.0,0.0,0.0,8.31,27.35,1505.0,22.13,154.68,28.74,8.57,19.0,41.05,82.0,13.0,11.0,32.0,108.0,15.43,101.89,4.95,21.0,3.0,56.33,42.0,8.05,3.8,1988,1,0,0,0,0,1
460,14.010663507109005,32,2020,1,0,3969,124,120,17,2719,95,37.87,19,18,226,158,0.681132769,157.62,19,0.158333333,141.2,848.0,31.0,0.0,0.0,8.31,27.35,1397.0,22.9,161.13,26.25,8.73,16.0,38.19,69.0,12.0,12.0,47.0,169.0,14.08,140.83,8.47,16.0,5.0,26.4,19.2,8.25,7.04,1988,1,0,0,0,0,1
461,10.076438848920862,30,2018,1,1,3969,124,120,17,2719,95,37.87,19,18,226,158,0.681132769,157.62,19,0.158333333,141.2,848.0,31.0,0.0,0.0,8.31,27.35,1228.0,25.06,164.39,29.45,8.87,11.0,43.55,57.0,14.0,13.0,47.0,310.0,31.0,173.18,14.05,19.0,7.0,17.86,16.29,6.58,9.59,1988,1,0,0,0,0,1
462,9.109756097560975,26,2014,1,1,3969,124,120,17,2719,95,37.87,19,18,226,158,0.681132769,157.62,19,0.158333333,141.2,848.0,31.0,0.0,0.0,8.31,27.35,42.0,14.0,110.53,30.0,9.0,1.0,45.0,5.0,3.0,3.0,23.0,36.0,18.0,133.33,8.67,2.0,0.0,0.0,0.0,11.5,0.0,1988,1,0,0,0,0,1
463,6.832317073170732,24,2014,1,1,3983,30,29,7,538,95,47.09,4,3,40,31,0.643122677,127.19,3,0.103448276,49.3,297.0,11.0,0.0,0.0,10.46,27.0,379.0,31.58,136.33,26.4,9.86,5.0,43.4,16.0,4.0,4.0,55.0,114.0,38.0,117.53,16.91,0.0,0.0,0.0,0.0,0.0,0.0,1990,1,0,0,0,0,1
464,1.676829268292683,27,2017,1,0,3983,30,29,7,538,95,47.09,4,3,40,31,0.643122677,127.19,3,0.103448276,49.3,297.0,11.0,0.0,0.0,10.46,27.0,379.0,31.58,136.33,26.4,9.86,5.0,43.4,16.0,4.0,4.0,55.0,114.0,38.0,117.53,16.91,4.0,1.0,33.0,24.0,8.25,6.67,1990,1,0,0,0,0,1
465,2.1272482014388485,31,2018,1,1,3985,13,12,0,177,40,0.0,2,0,19,8,0.700564972,125.53,0,0.0,2.0,12.0,0.0,0.0,0.0,7.5,0.0,30.0,10.0,100.0,0.0,7.5,0.0,0.0,4.0,4.0,3.0,16.0,30.0,10.0,100.0,5.03,2.0,0.0,0.0,0.0,7.5,0.0,1987,1,0,0,0,0,1
466,0.5357142857142857,29,2016,1,0,3985,13,12,0,177,40,0.0,2,0,19,8,0.700564972,125.53,0,0.0,2.0,12.0,0.0,0.0,0.0,7.5,0.0,30.0,10.0,100.0,0.0,7.5,0.0,0.0,4.0,4.0,3.0,16.0,30.0,10.0,100.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,1987,1,0,0,0,0,1
467,1.5,32,2022,1,1,3986,14,10,1,92,22,41.75,0,0,6,2,0.391304348,98.92,1,0.1,36.0,216.0,8.0,1.0,0.0,9.28,27.0,61.0,8.71,92.42,24.75,9.24,7.0,38.13,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,13.2,10.8,7.33,23.81,1990,1,0,0,0,0,1
468,1.5182926829268293,24,2014,1,1,3986,14,10,1,92,22,41.75,0,0,6,2,0.391304348,98.92,1,0.1,36.0,216.0,8.0,1.0,0.0,9.28,27.0,61.0,8.71,92.42,24.75,9.24,7.0,38.13,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1990,1,0,0,0,0,1
469,0.8223684210526316,25,2015,1,0,3986,14,10,1,92,22,41.75,0,0,6,2,0.391304348,98.92,1,0.1,36.0,216.0,8.0,1.0,0.0,9.28,27.0,42.0,14.0,91.3,54.0,10.11,1.0,91.0,4.0,4.0,3.0,22.0,42.0,14.0,91.3,8.22,9.0,1.0,91.0,54.0,10.11,5.88,1990,1,0,0,0,0,1
470,0.6516587677725117,30,2020,1,0,3986,14,10,1,92,22,41.75,0,0,6,2,0.391304348,98.92,1,0.1,36.0,216.0,8.0,1.0,0.0,9.28,27.0,42.0,14.0,91.3,54.0,10.11,1.0,91.0,4.0,4.0,3.0,22.0,42.0,14.0,91.3,8.22,9.0,1.0,91.0,54.0,10.11,5.88,1990,1,0,0,0,0,1
471,0.5,31,2021,1,0,3986,14,10,1,92,22,41.75,0,0,6,2,0.391304348,98.92,1,0.1,36.0,216.0,8.0,1.0,0.0,9.28,27.0,61.0,12.2,95.31,48.0,9.96,3.0,79.67,9.0,5.0,3.0,10.0,19.0,9.5,105.56,2.13,15.0,2.0,74.0,45.0,9.87,7.69,1990,1,0,0,0,0,1
472,13.033175355450236,33,2020,1,0,3989,81,51,23,618,82,24.16,4,2,41,35,0.605177994,155.28,2,0.039215686,286.4,1720.0,95.0,12.0,4.0,8.01,18.11,517.0,27.21,157.62,18.61,7.99,69.0,24.77,61.0,9.0,6.0,17.0,32.0,5.33,86.49,2.33,33.0,13.0,23.54,15.23,9.27,20.97,1987,1,0,0,0,0,1
473,12.499999999999998,29,2016,1,0,3989,81,51,23,618,82,24.16,4,2,41,35,0.605177994,155.28,2,0.039215686,286.4,1720.0,95.0,12.0,4.0,8.01,18.11,90.0,22.5,145.16,19.71,7.74,28.0,25.43,27.0,11.0,7.0,34.0,76.0,38.0,165.22,4.3,42.0,13.0,23.92,19.38,7.4,24.07,1987,1,0,0,0,0,1
474,11.692176870748298,26,2013,1,0,3989,81,51,23,618,82,24.16,4,2,41,35,0.605177994,155.28,2,0.039215686,286.4,1720.0,95.0,12.0,4.0,8.01,18.11,551.0,23.96,157.88,18.43,7.81,80.0,23.99,70.0,9.0,5.0,25.0,34.0,8.5,161.9,2.47,5.0,0.0,34.0,8.5,161.9,2.47,1987,1,0,0,0,0,1
475,2.302631578947368,28,2015,1,0,3989,81,51,23,618,82,24.16,4,2,41,35,0.605177994,155.28,2,0.039215686,286.4,1720.0,95.0,12.0,4.0,8.01,18.11,14.0,7.0,87.5,20.0,8.02,15.0,26.73,16.0,16.0,6.0,7.0,14.0,7.0,87.5,0.57,50.0,15.0,26.73,20.0,8.02,13.89,1987,1,0,0,0,0,1
476,2.4631294964028774,31,2018,1,1,3995,21,17,6,238,39,42.9,2,0,15,19,0.731092437,168.79,0,0.0,46.5,281.0,10.0,0.0,0.0,9.16,28.1,124.0,24.8,187.88,23.86,8.41,7.0,33.43,9.0,4.0,3.0,20.0,51.0,25.5,196.15,7.73,12.4,1.0,123.0,76.0,9.71,3.45,1987,1,0,0,0,0,1
477,0.75,34,2021,1,0,3995,21,17,6,238,39,42.9,2,0,15,19,0.731092437,168.79,0,0.0,46.5,281.0,10.0,0.0,0.0,9.16,28.1,238.0,21.64,168.79,28.1,9.16,10.0,42.9,21.0,3.0,3.0,13.0,18.0,9.0,105.88,3.56,2.0,1.0,27.0,12.0,13.5,5.0,1987,1,0,0,0,0,1
478,8.75,31,2022,1,1,3998,46,27,6,259,47,27.57,1,0,13,18,0.617760618,122.75,1,0.037037037,165.5,995.0,53.0,8.0,1.0,8.81,18.77,189.0,14.54,121.15,16.43,8.2,32.0,22.46,26.0,8.0,7.0,47.0,85.0,14.17,118.06,7.41,31.5,16.0,15.44,11.94,7.76,35.56,1991,1,0,0,0,0,1
479,1.2499999999999998,25,2016,1,0,3998,46,27,6,259,47,27.57,1,0,13,18,0.617760618,122.75,1,0.037037037,165.5,995.0,53.0,8.0,1.0,8.81,18.77,16.0,16.0,133.33,46.0,8.83,3.0,67.67,7.0,1.0,1.0,16.0,16.0,16.0,133.33,10.0,3.0,1.0,35.0,18.0,11.67,16.67,1991,1,0,0,0,0,1
480,3.58273381294964,27,2018,0,1,4027,65,53,14,1032,63,38.22,4,6,73,43,0.532945736,131.13,2,0.037735849,39.4,238.0,9.0,0.0,0.0,8.67,26.44,101.0,50.5,134.67,0.0,19.0,0.0,0.0,5.0,1.0,4.0,63.0,101.0,50.5,134.67,17.29,1.0,0.0,0.0,0.0,19.0,0.0,1991,1,0,0,0,1,0
481,1.4,31,2022,0,1,4027,65,53,14,1032,63,38.22,4,6,73,43,0.532945736,131.13,2,0.037735849,39.4,238.0,9.0,0.0,0.0,8.67,26.44,712.0,26.37,126.24,25.44,8.62,9.0,36.56,47.0,7.0,5.0,28.0,58.0,11.6,111.54,5.41,11.0,3.0,33.33,22.0,9.09,7.69,1991,1,0,0,0,1,0
482,0.1518292682926829,23,2014,0,1,4027,65,53,14,1032,63,38.22,4,6,73,43,0.532945736,131.13,2,0.037735849,39.4,238.0,9.0,0.0,0.0,8.67,26.44,712.0,26.37,126.24,25.44,8.62,9.0,36.56,47.0,7.0,5.0,28.0,58.0,11.6,111.54,5.41,5.0,0.0,58.0,11.6,111.54,5.41,1991,1,0,0,0,1,0
483,8.732913669064747,33,2018,0,1,4033,95,81,27,1208,69,22.37,7,4,102,40,0.536423841,123.14,9,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,23.5,134.89,0.0,0.0,0.0,0.0,64.0,13.0,13.0,69.0,267.0,22.25,143.55,14.47,13.0,1.0,267.0,22.25,143.55,14.47,1985,1,0,0,0,1,0
484,2.0,36,2021,0,0,4033,95,81,27,1208,69,22.37,7,4,102,40,0.536423841,123.14,9,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,22.82,124.16,0.0,0.0,0.0,0.0,87.0,8.0,5.0,26.0,62.0,20.67,93.94,4.78,5.0,0.0,62.0,20.67,93.94,4.78,1985,1,0,0,0,1,0
485,1.676829268292683,24,2017,0,0,4038,50,35,9,365,36,27.62,3,0,27,16,0.55890411,126.3,1,0.028571429,119.2,716.0,34.0,2.0,1.0,7.87,21.06,209.0,17.42,129.81,30.86,8.21,14.0,42.21,29.0,8.0,6.0,19.0,57.0,28.5,96.61,4.75,9.0,1.0,84.0,54.0,9.33,2.38,1993,1,0,0,0,1,0
486,1.1196043165467624,25,2018,0,1,4038,50,35,9,365,36,27.62,3,0,27,16,0.55890411,126.3,1,0.028571429,119.2,716.0,34.0,2.0,1.0,7.87,21.06,353.0,17.65,129.78,20.83,7.56,28.0,26.27,41.0,12.0,10.0,35.0,144.0,18.0,129.73,8.61,32.1,16.0,12.31,12.06,6.12,21.62,1993,1,0,0,0,1,0
487,0.5,28,2021,0,0,4038,50,35,9,365,36,27.62,3,0,27,16,0.55890411,126.3,1,0.028571429,119.2,716.0,34.0,2.0,1.0,7.87,21.06,365.0,14.04,126.3,21.06,7.87,34.0,27.62,50.0,7.0,4.0,5.0,9.0,2.25,75.0,0.79,11.1,3.0,34.0,22.33,9.13,8.82,1993,1,0,0,0,1,0
488,0.2239208633093524,35,2018,0,1,4041,33,17,9,187,35,33.65,1,0,11,9,0.524064171,152.03,1,0.058823529,71.0,426.0,17.0,0.0,0.0,8.06,25.06,187.0,23.38,152.03,25.06,8.06,17.0,33.65,33.0,7.0,3.0,21.0,31.0,31.0,129.17,2.69,16.2,3.0,43.0,32.67,7.9,6.67,1983,1,0,0,0,1,0
489,1.567446043165467,27,2018,0,1,4046,111,98,16,1706,77,0.0,12,6,176,38,0.546307151,122.91,8,0.081632653,2.0,12.0,0.0,0.0,0.0,13.0,0.0,1112.0,20.22,120.87,0.0,0.0,0.0,0.0,70.0,11.0,10.0,52.0,188.0,18.8,106.21,11.84,10.0,1.0,188.0,18.8,106.21,11.84,1991,1,0,0,0,1,0
490,1.2146341463414636,23,2014,0,1,4046,111,98,16,1706,77,0.0,12,6,176,38,0.546307151,122.91,8,0.081632653,2.0,12.0,0.0,0.0,0.0,13.0,0.0,743.0,21.23,120.42,0.0,0.0,0.0,0.0,41.0,16.0,14.0,77.0,260.0,20.0,116.59,10.71,14.0,1.0,260.0,20.0,116.59,10.71,1991,1,0,0,0,1,0
491,0.3571428571428571,35,2016,0,0,4049,34,25,8,270,27,77.33,0,0,22,6,0.459259259,116.88,0,0.0,23.1,139.0,3.0,0.0,0.0,10.01,46.33,246.0,17.57,118.84,51.5,10.08,2.0,86.5,30.0,9.0,8.0,27.0,109.0,21.8,141.56,8.14,4.0,0.0,0.0,0.0,12.75,0.0,1981,1,0,0,0,1,0
492,2.5810975609756097,28,2014,0,1,4054,95,49,19,342,26,28.46,0,0,24,13,0.50877193,120.42,1,0.020408163,275.4,1654.0,71.0,4.0,1.0,7.33,23.3,225.0,10.23,116.58,22.55,7.27,51.0,27.31,68.0,15.0,10.0,26.0,99.0,16.5,123.75,4.58,43.5,11.0,30.18,23.91,7.57,11.96,1986,1,0,0,0,1,0
493,1.0714285714285714,30,2016,0,0,4054,95,49,19,342,26,28.46,0,0,24,13,0.50877193,120.42,1,0.020408163,275.4,1654.0,71.0,4.0,1.0,7.33,23.3,292.0,10.43,118.22,22.35,7.34,63.0,27.33,82.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.2,0.0,1986,1,0,0,0,1,0
494,0.9868902439024392,25,2014,0,1,4057,49,13,11,88,33,27.73,1,0,9,1,0.477272727,104.76,0,0.0,153.2,920.0,40.0,4.0,0.0,7.23,23.0,46.0,23.0,92.0,21.93,6.59,26.0,24.07,33.0,5.0,2.0,6.0,8.0,0.0,57.14,1.18,18.5,7.0,20.29,16.14,7.54,21.88,1989,1,0,0,0,1,0
495,0.1785714285714285,27,2016,0,0,4057,49,13,11,88,33,27.73,1,0,9,1,0.477272727,104.76,0,0.0,153.2,920.0,40.0,4.0,0.0,7.23,23.0,46.0,23.0,92.0,23.13,6.82,32.0,26.28,39.0,5.0,2.0,20.0,20.0,10.0,111.11,2.85,19.0,4.0,37.5,28.5,7.89,9.3,1989,1,0,0,0,1,0
496,0.3571428571428571,26,2016,0,0,4058,42,15,7,26,6,32.63,0,0,1,0,0.153846154,59.09,0,0.0,142.4,856.0,38.0,3.0,0.0,8.69,22.53,22.0,5.5,70.97,21.93,8.44,30.0,30.87,31.0,2.0,1.0,4.0,4.0,0.0,200.0,1.41,4.0,0.0,0.0,0.0,12.75,0.0,1990,1,0,0,0,1,0
497,0.2,32,2022,0,1,4058,42,15,7,26,6,32.63,0,0,1,0,0.153846154,59.09,0,0.0,142.4,856.0,38.0,3.0,0.0,8.69,22.53,24.0,3.43,61.54,22.91,8.79,35.0,33.57,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.5,0.0,1990,1,0,0,0,1,0
498,4.554878048780488,24,2014,0,1,4064,38,24,13,210,25,34.24,0,0,18,7,0.542857143,112.3,0,0.0,107.2,644.0,25.0,0.0,0.0,7.98,25.76,21.0,7.0,100.0,45.0,7.27,2.0,54.5,6.0,6.0,4.0,14.0,21.0,7.0,100.0,2.25,15.0,2.0,54.5,45.0,7.27,4.65,1990,1,0,0,0,1,0
499,0.9222560975609756,27,2017,0,0,4064,38,24,13,210,25,34.24,0,0,18,7,0.542857143,112.3,0,0.0,107.2,644.0,25.0,0.0,0.0,7.98,25.76,153.0,21.86,113.33,27.11,7.87,18.0,35.56,26.0,2.0,2.0,11.0,14.0,0.0,233.33,4.44,7.0,2.0,28.0,21.0,8.0,18.18,1990,1,0,0,0,1,0
500,0.55,32,2022,0,1,4064,38,24,13,210,25,34.24,0,0,18,7,0.542857143,112.3,0,0.0,107.2,644.0,25.0,0.0,0.0,7.98,25.76,153.0,21.86,113.33,27.11,7.87,18.0,35.56,26.0,2.0,2.0,11.0,14.0,0.0,233.33,4.44,7.0,2.0,28.0,21.0,8.0,18.18,1990,1,0,0,0,1,0
501,0.4554878048780488,35,2014,0,1,4080,55,38,15,514,42,0.0,5,0,43,10,0.451361868,109.36,4,0.105263158,8.0,48.0,0.0,0.0,0.0,6.88,0.0,479.0,22.81,107.16,0.0,6.88,0.0,0.0,43.0,10.0,2.0,11.0,13.0,0.0,76.47,2.78,7.0,0.0,0.0,0.0,6.0,0.0,1979,1,0,0,0,1,0
502,3.571428571428571,32,2016,0,0,4089,95,68,22,880,48,34.45,10,0,66,35,0.538636364,128.84,0,0.0,99.0,594.0,22.0,0.0,0.0,7.66,27.0,625.0,21.55,127.81,25.13,7.42,16.0,31.06,58.0,13.0,8.0,20.0,74.0,18.5,112.12,3.71,19.0,4.0,35.0,28.5,7.37,5.88,1984,1,0,0,0,1,0
503,0.5598021582733812,34,2018,0,1,4089,95,68,22,880,48,34.45,10,0,66,35,0.538636364,128.84,0,0.0,99.0,594.0,22.0,0.0,0.0,7.66,27.0,766.0,20.16,126.82,25.71,7.57,21.0,32.43,80.0,8.0,7.0,18.0,78.0,15.6,102.63,7.02,6.0,4.0,12.5,9.0,8.33,8.16,1984,1,0,0,0,1,0
504,0.4554878048780488,25,2014,1,1,4093,25,14,5,116,32,22.94,1,0,9,8,0.724137931,170.59,1,0.071428571,96.0,576.0,33.0,5.0,1.0,7.89,17.45,77.0,12.83,183.33,16.14,7.99,28.0,21.48,20.0,14.0,5.0,26.0,39.0,9.75,177.27,1.83,54.0,19.0,23.63,17.05,8.31,19.59,1989,1,0,0,0,0,1
505,0.1644736842105263,33,2015,0,0,4102,76,15,8,42,9,29.29,0,0,3,1,0.428571429,71.19,0,0.0,251.0,1506.0,65.0,5.0,1.0,7.59,23.17,42.0,6.0,71.19,23.17,7.59,65.0,29.29,76.0,17.0,2.0,3.0,3.0,3.0,0.0,0.12,59.5,12.0,34.17,29.92,6.85,11.54,1982,1,0,0,0,1,0
506,0.2239208633093524,35,2018,0,1,4103,25,17,7,170,34,17.0,2,0,23,2,0.611764706,124.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,17.0,124.09,0.0,0.0,0.0,0.0,25.0,1.0,1.0,4.0,4.0,0.0,66.67,2.7,9.0,0.0,125.0,15.63,130.21,6.98,1983,1,0,0,0,1,0
507,0.1785714285714285,33,2016,0,0,4103,25,17,7,170,34,17.0,2,0,23,2,0.611764706,124.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,17.0,124.09,0.0,0.0,0.0,0.0,25.0,1.0,1.0,4.0,4.0,0.0,66.67,2.7,9.0,0.0,125.0,15.63,130.21,6.98,1983,1,0,0,0,1,0
508,5.365853658536586,30,2017,0,0,4115,75,37,14,320,39,26.57,2,0,18,14,0.4875,114.7,0,0.0,225.1,1351.0,69.0,4.0,2.0,8.14,19.58,268.0,17.87,115.02,23.61,7.83,36.0,30.81,47.0,5.0,3.0,26.0,36.0,0.0,120.0,4.44,16.2,0.0,0.0,0.0,10.47,0.0,1987,1,0,0,0,1,0
509,0.3571428571428571,36,2016,0,0,4130,59,8,7,28,13,30.87,0,0,3,0,0.428571429,96.55,0,0.0,180.5,1085.0,47.0,2.0,2.0,8.02,23.09,27.0,27.0,100.0,20.78,7.84,45.0,27.13,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,11.18,0.0,1980,1,0,0,0,1,0
510,0.3571428571428571,29,2016,0,0,4132,16,10,2,92,29,11.5,0,0,9,2,0.52173913,101.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,11.5,101.1,0.0,0.0,0.0,0.0,16.0,2.0,1.0,5.0,5.0,5.0,100.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,1987,1,0,0,0,1,0
511,0.1644736842105263,33,2015,0,0,4141,6,3,1,33,26,78.0,0,0,5,0,0.606060606,137.5,0,0.0,8.0,48.0,1.0,0.0,0.0,9.75,48.0,33.0,16.5,137.5,48.0,9.75,1.0,78.0,6.0,6.0,3.0,26.0,33.0,16.5,137.5,3.16,8.0,1.0,78.0,48.0,9.75,3.13,1982,1,0,0,0,1,0
512,0.1644736842105263,33,2015,0,0,4183,7,4,1,37,23,40.4,0,0,6,0,0.648648649,137.04,0,0.0,17.4,106.0,5.0,1.0,0.0,11.43,21.2,37.0,12.33,137.04,21.2,11.43,5.0,40.4,7.0,2.0,1.0,23.0,23.0,23.0,153.33,8.55,2.0,0.0,0.0,0.0,8.5,0.0,1982,1,0,0,0,1,0
513,0.8397032374100718,28,2018,0,1,4212,41,32,8,511,65,19.4,1,2,55,11,0.559686888,121.09,0,0.0,13.0,78.0,5.0,0.0,0.0,7.46,15.6,342.0,16.29,125.74,15.6,7.46,5.0,19.4,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.5,12.0,7.75,5.26,1990,1,0,0,0,1,0
514,0.9710451977401132,29,2019,0,0,4212,41,32,8,511,65,19.4,1,2,55,11,0.559686888,121.09,0,0.0,13.0,78.0,5.0,0.0,0.0,7.46,15.6,342.0,16.29,125.74,15.6,7.46,5.0,19.4,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.5,12.0,7.75,5.26,1990,1,0,0,0,1,0
515,0.5,32,2022,0,1,4212,41,32,8,511,65,19.4,1,2,55,11,0.559686888,121.09,0,0.0,13.0,78.0,5.0,0.0,0.0,7.46,15.6,511.0,21.29,121.09,15.6,7.46,5.0,19.4,41.0,7.0,5.0,21.0,71.0,0.0,88.75,5.81,4.0,2.0,15.5,12.0,7.75,5.26,1990,1,0,0,0,1,0
516,3.6,34,2022,1,1,4238,34,13,3,81,30,35.67,1,0,3,3,0.37037037,105.19,0,0.0,111.2,668.0,30.0,3.0,1.0,9.61,22.27,64.0,9.14,112.28,18.36,9.12,24.0,27.92,24.0,4.0,2.0,30.0,32.0,16.0,152.38,5.27,12.0,4.0,24.0,18.0,8.0,18.18,1988,1,0,0,0,0,1
517,3.909952606635071,32,2020,1,0,4238,34,13,3,81,30,35.67,1,0,3,3,0.37037037,105.19,0,0.0,111.2,668.0,30.0,3.0,1.0,9.61,22.27,3.0,1.5,60.0,16.5,9.03,12.0,24.83,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.75,0.0,1988,1,0,0,0,0,1
518,1.1196043165467624,30,2018,1,1,4238,34,13,3,81,30,35.67,1,0,3,3,0.37037037,105.19,0,0.0,111.2,668.0,30.0,3.0,1.0,9.61,22.27,3.0,1.5,60.0,14.5,9.21,12.0,22.25,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,6.0,9.0,33.33,1988,1,0,0,0,0,1
519,0.8384146341463415,29,2017,1,0,4238,34,13,3,81,30,35.67,1,0,3,3,0.37037037,105.19,0,0.0,111.2,668.0,30.0,3.0,1.0,9.61,22.27,3.0,3.0,75.0,15.27,9.21,9.0,23.45,9.0,9.0,1.0,3.0,3.0,3.0,0.0,0.18,28.0,11.0,23.45,15.27,9.21,17.46,1988,1,0,0,0,0,1
520,7.0,34,2021,1,0,4271,59,52,6,1034,93,24.91,8,5,88,59,0.6827853,143.02,3,0.057692308,118.2,710.0,33.0,3.0,1.0,6.95,21.52,309.0,20.6,158.46,25.9,7.14,10.0,30.8,19.0,3.0,3.0,11.0,12.0,4.0,75.0,2.91,5.0,1.0,42.0,30.0,8.4,10.0,1987,1,0,0,0,0,1
521,1.903327338129496,31,2018,1,1,4271,59,52,6,1034,93,24.91,8,5,88,59,0.6827853,143.02,3,0.057692308,118.2,710.0,33.0,3.0,1.0,6.95,21.52,309.0,20.6,158.46,25.9,7.14,10.0,30.8,19.0,3.0,3.0,11.0,12.0,4.0,75.0,2.91,3.0,0.0,12.0,4.0,75.0,2.91,1987,1,0,0,0,0,1
522,0.2239208633093524,25,2018,0,1,4378,49,22,8,180,24,26.12,0,0,19,2,0.488888889,106.51,0,0.0,157.1,943.0,49.0,5.0,1.0,8.14,19.24,14.0,7.0,51.85,16.43,8.03,7.0,22.0,6.0,1.0,1.0,2.0,2.0,2.0,12.5,1.65,3.0,0.0,0.0,0.0,6.0,0.0,1993,1,0,0,0,1,0
523,9.0,29,2022,0,1,4379,81,56,23,825,53,34.72,8,1,60,42,0.596363636,132.42,5,0.089285714,140.3,843.0,32.0,4.0,0.0,7.91,26.34,521.0,23.68,124.34,24.81,7.71,32.0,31.88,48.0,14.0,11.0,44.0,155.0,15.5,105.44,7.06,37.0,8.0,42.5,27.75,9.19,11.59,1993,1,0,0,0,1,0
524,3.358812949640287,25,2018,0,1,4379,81,56,23,825,53,34.72,8,1,60,42,0.596363636,132.42,5,0.089285714,140.3,843.0,32.0,4.0,0.0,7.91,26.34,35.0,17.5,145.83,21.0,6.62,6.0,23.17,7.0,3.0,2.0,15.0,19.0,19.0,172.73,4.04,9.0,3.0,16.33,18.0,5.44,23.08,1993,1,0,0,0,1,0
525,0.4192073170731707,24,2017,0,0,4379,81,56,23,825,53,34.72,8,1,60,42,0.596363636,132.42,5,0.089285714,140.3,843.0,32.0,4.0,0.0,7.91,26.34,16.0,16.0,123.08,24.0,7.5,3.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,31.0,18.0,10.33,16.67,1993,1,0,0,0,1,0
